Date,Region,Facility,Energy_MWh,Emission_Factor,Production,Emissions_tCO2,Waste_Kg,Renewable_percent,Transport_Emissions,PolicyWeight
"Wednesday, January 01, 2025",Region 3,Facility 7,608.1,EF,1537.75,56.72,77364.72,40.0,0,0.8
"Saturday, June 01, 2024",Region 1,Facility 15,608.47097,EF,1173.1,2.58,79353.0,40.0,0,0.8
"Thursday, February 01, 2024",Region 1,Facility 15,609.07815,EF,1366.92,2.49,65553.0,40.0,0,0.8
"Thursday, December 01, 2022",Region 1,Facility 15,609.27965,EF,1003.83,1.49,81100.0,40.0,0,0.8
"Thursday, August 01, 2024",Region 3,Facility 7,609.788,EF,1637.38,44.89,91163.0,40.0,0,0.8
"Tuesday, July 01, 2025",Region 1,Facility 4,610.7653,EF,7710.96,8.17,66650.31,40.0,0,0.8
"Saturday, March 01, 2025",Region 1,Facility 11,612.08956,EF,1092.34,90.29,14760.0,40.0,0,0.8
"Saturday, July 01, 2023",Region 3,Facility 7,612.38,EF,634.0,55.29,23954.0,40.0,0,0.8
"Monday, January 01, 2024",Region 3,Facility 38,613.332,EF,4467.95,69.44,32900.0,,0,0.8
"Wednesday, November 01, 2023",Region 3,Facility 38,613.8823,EF,3034.28,79.0,4520.0,40.0,0,0.8
"Wednesday, February 01, 2023",Region 3,Facility 7,614.078,EF,677.0,70.15,22100.0,40.0,0,0.8
"Sunday, December 01, 2024",Region 3,Facility 7,617.28,EF,1800.0,56.7,119394.59,40.0,0,0.8
"Thursday, May 01, 2025",Region 1,Facility 10,617.67525,EF,561.0,6.29,4900.0,40.0,0,0.8
"Tuesday, February 01, 2022",Region 1,Facility 8,621.10768,EF,1353.0,3.1,91727.0,40.0,0,0.8
"Sunday, January 01, 2023",Region 1,Facility 34,621.65724,EF,4572.0,54.06,91170.0,40.0,0,0.8
"Sunday, June 01, 2025",Region 1,Facility 10,624.26459,EF,492.0,6.47,2860.0,40.0,0,0.8
"Saturday, April 01, 2023",Region 3,Facility 38,627.1316,EF,4493.87,79.51,36170.0,40.0,0,0.8
"Friday, August 01, 2025",Region 1,Facility 15,628.99456,EF,1336.0,2.23,61311.0,40.0,0,0.8
"Tuesday, October 01, 2024",Region 1,Facility 10,629.92562,EF,739.0,6.03,6160.0,40.0,0,0.8
"Wednesday, March 01, 2023",Region 3,Facility 38,630.357,EF,5288.12,70.87,3770.0,40.0,0,0.8
"Sunday, January 01, 2023",Region 1,Facility 15,630.41704,EF,1429.97,2.66,93350.0,40.0,0,0.8
"Sunday, October 01, 2023",Region 3,Facility 7,631.77772,EF,1647.0,48.42,41277.02,40.0,0,0.8
"Saturday, February 01, 2025",Region 1,Facility 11,631.8747,EF,1278.03,86.81,14041.5,40.0,0,0.8
"Tuesday, October 01, 2024",Region 1,Facility 15,631.9967,EF,1584.9,2.23,66384.0,40.0,0,0.8
"Tuesday, November 01, 2022",Region 3,Facility 38,632.3323,EF,3757.15,78.46,7156.0,40.0,0,0.8
"Sunday, January 01, 2023",Region 3,Facility 38,633.063,EF,3757.0,70.18,11590.0,40.0,0,0.8
"Thursday, August 01, 2024",Region 1,Facility 4,633.46966,EF,7883.0,9.25,55329.0,40.0,0,0.8
"Thursday, January 01, 2015",Region 2,Facility 32,635.24365,EF,9980.77,278.09,16394.0,0.0,0,1.2
"Sunday, June 01, 2025",Region 1,Facility 4,636.14358,EF,7742.0,12.23,55284.0,40.0,0,0.8
"Wednesday, February 01, 2023",Region 1,Facility 15,637.9806,EF,2051.5,2.49,78270.0,40.0,0,0.8
"Thursday, August 01, 2024",Region 1,Facility 15,638.77966,EF,1653.3,2.59,75945.0,40.0,0,0.8
"Friday, March 01, 2024",Region 1,Facility 15,638.97633,EF,1310.03,2.31,68493.0,40.0,0,0.8
"Wednesday, January 01, 2025",Region 1,Facility 4,639.62583,EF,7107.18,9.64,48840.0,40.0,0,0.8
"Monday, April 01, 2024",Region 1,Facility 15,639.94089,EF,1151.48,2.13,57278.0,40.0,0,0.8
"Tuesday, July 01, 2025",Region 1,Facility 15,640.82605,EF,1497.4,2.42,61546.0,40.0,0,0.8
"Tuesday, November 01, 2022",Region 2,Facility 36,643.446,EF,2405.81,60.5,306344.0,,0,1.2
"Wednesday, November 01, 2023",Region 2,Facility 36,645.872,EF,1872.12,16.06,223822.0,,0,1.2
"Saturday, January 01, 2022",Region 3,Facility 38,647.10377,EF,3755.87,71.15,27880.0,40.0,0,0.8
"Sunday, June 01, 2025",Region 1,Facility 15,647.877,EF,1437.8,2.38,58665.0,40.0,0,0.8
"Saturday, April 01, 2023",Region 1,Facility 15,648.20023,EF,749.8,3.73,44244.5,40.0,0,0.8
"Monday, May 01, 2023",Region 3,Facility 38,653.6377,EF,4734.26,77.72,6490.0,40.0,0,0.8
"Thursday, February 01, 2024",Region 1,Facility 11,654.34708,EF,1111.17,104.05,13191.6,40.0,0,0.8
"Saturday, March 01, 2025",Region 1,Facility 15,656.09843,EF,2044.95,3.12,90667.0,40.0,0,0.8
"Monday, January 01, 2024",Region 1,Facility 15,663.72274,EF,1462.17,3.86,53993.0,40.0,0,0.8
"Friday, November 01, 2024",Region 2,Facility 36,663.9,EF,2394.27,7.09,195220.0,,0,1.2
"Wednesday, February 01, 2023",Region 1,Facility 11,664.15289,EF,1321.36,109.79,12526.32,40.0,0,0.8
"Monday, July 01, 2024",Region 1,Facility 4,665.07929,EF,8004.0,13.08,52523.5,40.0,0,0.8
"Tuesday, February 01, 2022",Region 3,Facility 38,666.53955,EF,4642.8,78.95,6000.0,40.0,0,0.8
"Saturday, June 01, 2024",Region 1,Facility 11,667.76576,EF,1231.71,129.93,11287.6,40.0,0,0.8
"Tuesday, October 01, 2024",Region 1,Facility 14,668.227,EF,3840.2,78.64,39264.0,40.0,0,0.8
"Sunday, October 01, 2023",Region 1,Facility 14,668.564,EF,4029.0,80.49,47985.0,40.0,0,0.8
"Wednesday, June 01, 2022",Region 3,Facility 38,669.1133,EF,5150.88,82.22,20980.0,40.0,0,0.8
"Monday, July 01, 2024",Region 1,Facility 15,669.33165,EF,2368.2,2.55,87296.0,40.0,0,0.8
"Thursday, May 01, 2025",Region 1,Facility 4,670.11324,EF,8289.0,16.18,61862.0,40.0,0,0.8
"Monday, April 01, 2024",Region 1,Facility 11,674.13368,EF,821.15,109.2,11650.0,40.0,0,0.8
"Wednesday, February 01, 2023",Region 3,Facility 38,675.183,EF,3623.31,78.51,3280.0,40.0,0,0.8
"Sunday, May 01, 2022",Region 1,Facility 10,678.66199,EF,470.0,6.56,2180.0,40.0,0,0.8
"Tuesday, February 01, 2022",Region 1,Facility 34,682.28429,EF,5184.0,66.69,155490.0,40.0,0,0.8
"Sunday, May 01, 2022",Region 3,Facility 38,682.453,EF,4872.94,85.3,500.0,40.0,0,0.8
"Thursday, May 01, 2025",Region 1,Facility 15,685.18504,EF,1492.6,2.86,66054.76,40.0,0,0.8
"Tuesday, July 01, 2025",Region 1,Facility 10,687.85238,EF,586.0,6.98,5140.0,40.0,0,0.8
"Friday, December 01, 2023",Region 1,Facility 15,688.42786,EF,1216.12,2.59,52351.0,40.0,0,0.8
"Friday, December 01, 2023",Region 3,Facility 7,689.76012,EF,1349.26,74.27,32838.99,40.0,0,0.8
"Sunday, January 01, 2023",Region 3,Facility 7,692.189,EF,1042.0,77.43,25292.0,40.0,0,0.8
"Wednesday, November 01, 2023",Region 1,Facility 15,693.45001,EF,1258.0,2.13,100379.0,40.0,0,0.8
"Thursday, September 01, 2022",Region 3,Facility 38,696.6395,EF,3440.41,85.61,4958.0,40.0,0,0.8
"Friday, April 01, 2022",Region 1,Facility 14,697.944,EF,5654.0,90.5,59820.0,40.0,0,0.8
"Thursday, December 01, 2022",Region 1,Facility 10,699.74414,EF,565.0,6.77,8770.0,40.0,0,0.8
"Thursday, February 01, 2024",Region 2,Facility 36,699.751,EF,2094.0,14.0,138960.0,,0,1.2
"Monday, January 01, 2024",Region 1,Facility 10,702.67643,EF,544.0,7.45,2600.0,40.0,0,0.8
"Friday, July 01, 2022",Region 1,Facility 11,703.44384,EF,1266.62,122.37,12427.4,40.0,0,0.8
"Friday, September 01, 2023",Region 1,Facility 15,703.71968,EF,1107.5,2.62,72291.0,40.0,0,0.8
"Tuesday, March 01, 2022",Region 3,Facility 38,705.6242,EF,5278.45,88.3,5040.0,40.0,0,0.8
"Thursday, June 01, 2023",Region 3,Facility 38,708.4285,EF,4687.26,90.39,700.0,40.0,0,0.8
"Friday, August 01, 2025",Region 1,Facility 10,711.96812,EF,539.0,7.03,4780.0,40.0,0,0.8
"Wednesday, March 01, 2023",Region 1,Facility 10,713.1016,EF,582.67,7.45,5900.0,40.0,0,0.8
"Monday, August 01, 2022",Region 3,Facility 38,714.33873,EF,4797.51,90.0,4700.0,40.0,0,0.8
"Wednesday, November 01, 2023",Region 3,Facility 7,714.61,EF,928.0,74.28,28870.71,40.0,0,0.8
"Tuesday, February 01, 2022",Region 1,Facility 15,714.73096,EF,2289.0,3.61,117378.0,40.0,0,0.8
"Saturday, October 01, 2022",Region 1,Facility 15,715.69712,EF,1300.07,2.05,82065.0,40.0,0,0.8
"Tuesday, November 01, 2022",Region 1,Facility 15,716.03894,EF,2016.81,3.16,88890.0,40.0,0,0.8
"Sunday, December 01, 2024",Region 2,Facility 36,718.063,EF,2147.4,11.49,200141.0,,0,1.2
"Tuesday, April 01, 2025",Region 1,Facility 11,718.1396,EF,1137.4,114.17,15540.0,40.0,0,0.8
"Saturday, July 01, 2023",Region 1,Facility 15,720.06085,EF,1252.0,2.9,54341.0,40.0,0,0.8
"Friday, April 01, 2022",Region 1,Facility 15,720.28229,EF,1171.9,3.81,88575.0,40.0,0,0.8
"Friday, April 01, 2022",Region 3,Facility 38,720.4857,EF,4356.95,88.04,23521.0,40.0,0,0.8
"Friday, July 01, 2022",Region 3,Facility 38,720.8207,EF,4502.8,90.64,30940.0,40.0,0,0.8
"Thursday, September 01, 2022",Region 1,Facility 15,724.13684,EF,1251.3,3.08,81263.0,40.0,0,0.8
"Monday, August 01, 2022",Region 1,Facility 14,726.307,EF,7414.0,74.44,65771.0,40.0,0,0.8
"Thursday, June 01, 2023",Region 1,Facility 15,728.56602,EF,1505.0,2.28,83658.29,40.0,0,0.8
"Thursday, September 01, 2022",Region 1,Facility 14,729.067,EF,7295.0,86.3,89070.0,40.0,0,0.8
"Saturday, February 01, 2025",Region 2,Facility 36,730.236,EF,2479.56,10.19,255230.0,,0,1.2
"Saturday, January 01, 2022",Region 1,Facility 15,730.66413,EF,1671.0,3.22,113529.0,40.0,0,0.8
"Thursday, August 01, 2024",Region 2,Facility 16,733.647,EF,2836.7,76.0,7760.0,,0,1.2
"Sunday, May 01, 2022",Region 1,Facility 11,733.84155,EF,1132.73,117.41,11382.8,40.0,0,0.8
"Monday, May 01, 2023",Region 1,Facility 15,735.6333,EF,1433.1,2.65,95832.0,40.0,0,0.8
"Friday, March 01, 2024",Region 1,Facility 11,736.53928,EF,1215.42,120.76,12686.4,40.0,0,0.8
"Wednesday, March 01, 2023",Region 1,Facility 15,737.20585,EF,1953.0,2.54,83276.98,40.0,0,0.8
"Thursday, February 01, 2024",Region 1,Facility 10,738.5774,EF,703.0,8.12,3540.0,40.0,0,0.8
"Friday, September 01, 2023",Region 1,Facility 10,745.83791,EF,605.0,7.23,32311.5,40.0,0,0.8
"Tuesday, August 01, 2023",Region 1,Facility 15,758.77229,EF,1453.0,2.6,62674.0,40.0,0,0.8
"Thursday, August 01, 2024",Region 1,Facility 11,761.26949,EF,1143.27,114.53,11084.8,40.0,0,0.8
"Tuesday, April 01, 2025",Region 1,Facility 14,762.112,EF,4789.0,89.34,73350.0,40.0,0,0.8
"Sunday, October 01, 2023",Region 1,Facility 15,762.42892,EF,1427.44,2.28,94261.0,40.0,0,0.8
"Tuesday, July 01, 2025",Region 1,Facility 11,765.35655,EF,913.7,131.49,20318.0,40.0,0,0.8
"Wednesday, January 01, 2025",Region 2,Facility 36,769.886,EF,2707.18,10.11,236650.0,,0,1.2
"Wednesday, June 01, 2022",Region 1,Facility 10,773.36071,EF,640.83,7.89,6400.0,40.0,0,0.8
"Wednesday, February 01, 2023",Region 2,Facility 36,773.90427,EF,2405.28,21.3,208877.0,,0,1.2
"Friday, December 01, 2023",Region 1,Facility 10,776.06889,EF,702.0,8.16,3990.0,40.0,0,0.8
"Sunday, October 01, 2023",Region 3,Facility 38,782.8524,EF,4326.68,101.43,32180.0,40.0,0,0.8
"Friday, July 01, 2022",Region 1,Facility 34,784.82329,EF,3474.0,48.95,71530.0,40.0,0,0.8
"Sunday, May 01, 2022",Region 1,Facility 15,789.12645,EF,2065.0,2.92,83704.0,40.0,0,0.8
"Tuesday, April 01, 2025",Region 1,Facility 17,789.14611,EF,307.63,86.21,13085.0,40.0,0,0.8
"Sunday, January 01, 2023",Region 2,Facility 36,789.60749,EF,2832.32,21.38,243617.0,,0,1.2
"Friday, July 01, 2022",Region 1,Facility 15,791.7366,EF,1928.5,5.15,101416.0,40.0,0,0.8
"Friday, April 01, 2022",Region 1,Facility 10,796.77754,EF,593.48,8.09,7030.0,40.0,0,0.8
"Wednesday, January 01, 2025",Region 1,Facility 17,801.50152,EF,847.12,103.85,39665.0,40.0,0,0.8
"Saturday, April 01, 2023",Region 1,Facility 11,801.62339,EF,879.7,138.71,7892.0,40.0,0,0.8
"Wednesday, March 01, 2023",Region 1,Facility 11,801.7565,EF,1391.71,128.02,13700.0,40.0,0,0.8
"Monday, May 01, 2023",Region 1,Facility 11,804.79967,EF,1278.97,131.57,13828.8,40.0,0,0.8
"Friday, April 01, 2022",Region 1,Facility 11,807.2838,EF,907.08,134.56,10246.8,40.0,0,0.8
"Tuesday, March 01, 2022",Region 1,Facility 15,808.32607,EF,2567.34,3.79,117974.0,40.0,0,0.8
"Wednesday, June 01, 2022",Region 1,Facility 15,810.10667,EF,2130.0,2.97,88137.0,40.0,0,0.8
"Wednesday, January 01, 2025",Region 1,Facility 14,810.189,EF,3228.0,109.65,61469.0,40.0,0,0.8
"Monday, August 01, 2022",Region 1,Facility 15,812.04634,EF,2352.3,3.17,112966.0,40.0,0,0.8
"Friday, November 01, 2024",Region 1,Facility 14,812.599,EF,3422.0,103.33,67518.0,40.0,0,0.8
"Saturday, July 01, 2023",Region 3,Facility 38,814.9558,EF,4800.56,105.67,8220.0,40.0,0,0.8
"Tuesday, March 01, 2022",Region 1,Facility 11,819.22896,EF,1460.47,130.86,18454.4,40.0,0,0.8
"Friday, August 01, 2025",Region 2,Facility 16,820.0,EF,3062.0,93.68,9276.0,,0,1.2
"Friday, December 01, 2023",Region 3,Facility 38,825.3852,EF,3775.61,107.52,4900.0,40.0,0,0.8
"Saturday, October 01, 2022",Region 1,Facility 14,829.606,EF,6234.0,110.37,72987.0,40.0,0,0.8
"Monday, January 01, 2024",Region 3,Facility 7,831.628,EF,1001.0,94.52,30417.91,40.0,0,0.8
"Tuesday, August 01, 2023",Region 3,Facility 38,832.82943,EF,5016.68,106.74,43760.0,40.0,0,0.8
"Friday, December 01, 2023",Region 2,Facility 36,837.165,EF,1739.47,8.43,141086.0,,0,1.2
"Thursday, December 01, 2022",Region 2,Facility 36,838.77946,EF,2002.39,39.9,131378.0,,0,1.2
"Saturday, March 01, 2025",Region 1,Facility 14,841.4,EF,4643.0,104.18,54755.0,40.0,0,0.8
"Wednesday, June 01, 2022",Region 1,Facility 11,843.52417,EF,1184.29,137.56,12504.8,40.0,0,0.8
"Saturday, January 01, 2022",Region 1,Facility 10,850.3405,EF,657.81,8.02,14000.0,40.0,0,0.8
"Friday, September 01, 2023",Region 2,Facility 18,873.484,EF,2105.0,82.01,109000.0,,0,1.2
"Friday, March 01, 2024",Region 1,Facility 14,873.486,EF,4819.0,113.65,68790.0,40.0,0,0.8
"Wednesday, May 01, 2024",Region 1,Facility 11,874.43058,EF,1062.9,147.09,12416.0,40.0,0,0.8
"Saturday, February 01, 2025",Region 1,Facility 17,884.74279,EF,791.76,110.97,39834.0,40.0,0,0.8
"Monday, April 01, 2024",Region 1,Facility 17,886.47186,EF,831.59,95.29,25534.0,40.0,0,0.8
"Friday, September 01, 2023",Region 3,Facility 38,888.5657,EF,4962.56,116.19,4270.0,40.0,0,0.8
"Wednesday, March 01, 2023",Region 1,Facility 14,888.837,EF,6188.0,118.65,81617.0,40.0,0,0.8
"Saturday, April 01, 2023",Region 1,Facility 19,888.884,EF,2810.0,48.25,128260.4,40.0,0,0.8
"Wednesday, February 01, 2023",Region 1,Facility 14,890.852,EF,3692.0,124.69,39176.0,40.0,0,0.8
"Tuesday, February 01, 2022",Region 1,Facility 10,896.3962,EF,665.88,9.5,3740.0,40.0,0,0.8
"Friday, December 01, 2023",Region 1,Facility 17,897.58302,EF,763.64,108.09,49453.0,40.0,0,0.8
"Saturday, March 01, 2025",Region 1,Facility 17,905.16515,EF,640.19,98.9,27549.0,40.0,0,0.8
"Tuesday, February 01, 2022",Region 2,Facility 36,914.23,EF,2683.3,95.96,236511.0,,0,1.2
"Tuesday, March 01, 2022",Region 2,Facility 36,914.57,EF,2892.42,90.77,252833.0,,0,1.2
"Monday, January 01, 2024",Region 1,Facility 17,924.15388,EF,781.48,132.25,40442.0,40.0,0,0.8
"Sunday, December 01, 2024",Region 1,Facility 14,927.898,EF,3275.0,125.97,29825.0,40.0,0,0.8
"Sunday, October 01, 2023",Region 1,Facility 10,928.48969,EF,806.0,9.23,3170.0,40.0,0,0.8
"Sunday, December 01, 2024",Region 1,Facility 17,929.18715,EF,801.62,104.91,61714.0,40.0,0,0.8
"Wednesday, November 01, 2023",Region 1,Facility 14,931.995,EF,4903.0,121.03,66137.0,40.0,0,0.8
"Sunday, September 01, 2024",Region 1,Facility 17,932.83466,EF,372.66,115.67,14917.0,40.0,0,0.8
"Saturday, October 01, 2022",Region 1,Facility 10,938.13101,EF,797.76,8.92,9150.0,40.0,0,0.8
"Thursday, May 01, 2025",Region 1,Facility 20,959.7443,EF,5586.55,33.49,64504.5,40.0,0,0.8
"Monday, January 01, 2024",Region 2,Facility 36,961.68,EF,2357.0,20.26,215191.0,,0,1.2
"Wednesday, November 01, 2023",Region 1,Facility 10,965.14985,EF,757.0,8.81,4950.0,40.0,0,0.8
"Friday, April 01, 2022",Region 1,Facility 34,965.95129,EF,8862.0,98.45,159270.0,40.0,0,0.8
"Tuesday, July 01, 2025",Region 1,Facility 17,970.83885,EF,887.0,68.96,23221.8,40.0,0,0.8
"Saturday, January 01, 2022",Region 1,Facility 34,971.186,EF,8477.0,97.25,170450.0,40.0,0,0.8
"Tuesday, March 01, 2022",Region 1,Facility 34,971.894,EF,8572.0,98.07,148040.0,40.0,0,0.8
"Sunday, May 01, 2022",Region 1,Facility 34,972.673,EF,9303.0,86.07,140250.0,40.0,0,0.8
"Tuesday, February 01, 2022",Region 1,Facility 14,972.733,EF,5548.0,133.13,78839.0,40.0,0,0.8
"Wednesday, June 01, 2022",Region 1,Facility 34,979.583,EF,6182.0,75.3,106410.0,40.0,0,0.8
"Monday, August 01, 2022",Region 2,Facility 16,982.546,EF,3290.0,109.66,16696.0,,0,1.2
"Tuesday, March 01, 2022",Region 1,Facility 14,989.05,EF,6262.0,135.5,87376.0,40.0,0,0.8
"Sunday, September 01, 2024",Region 1,Facility 11,993.28011,EF,978.8,158.31,11294.0,40.0,0,0.8
"Tuesday, November 01, 2022",Region 1,Facility 14,1012.073,EF,6010.0,141.35,60927.0,40.0,0,0.8
"Saturday, February 01, 2025",Region 1,Facility 14,1015.657,EF,4489.0,137.36,73205.0,40.0,0,0.8
"Thursday, December 01, 2022",Region 1,Facility 14,1020.715,EF,4581.0,146.18,50404.0,40.0,0,0.8
"Tuesday, August 01, 2023",Region 2,Facility 18,1032.817,EF,1754.5,86.45,109000.0,,0,1.2
"Sunday, January 01, 2023",Region 1,Facility 10,1042.392,EF,792.62,11.03,930.0,40.0,0,0.8
"Sunday, September 01, 2024",Region 2,Facility 18,1044.32653,EF,1912.64,83.54,146922.0,,0,1.2
"Sunday, December 01, 2024",Region 1,Facility 11,1045.11733,EF,972.18,171.26,13562.0,40.0,0,0.8
"Saturday, July 01, 2023",Region 2,Facility 18,1050.0,EF,1646.0,89.64,109000.0,,0,1.2
"Tuesday, August 01, 2023",Region 2,Facility 16,1050.441,EF,4495.3,126.67,32639.0,,0,1.2
"Thursday, May 01, 2025",Region 2,Facility 18,1053.43,EF,1903.0,85.75,175342.0,,0,1.2
"Friday, November 01, 2024",Region 1,Facility 17,1055.14798,EF,595.05,109.16,25543.0,40.0,0,0.8
"Sunday, June 01, 2025",Region 2,Facility 18,1056.395,EF,1568.0,81.0,157807.0,,0,1.2
"Thursday, August 01, 2024",Region 2,Facility 18,1061.314,EF,1381.0,81.64,124766.0,,0,1.2
"Sunday, June 01, 2025",Region 1,Facility 20,1064.24679,EF,6390.41,40.58,95761.0,40.0,0,0.8
"Friday, December 01, 2023",Region 1,Facility 14,1066.571,EF,4484.0,144.26,53188.0,40.0,0,0.8
"Thursday, August 01, 2024",Region 1,Facility 17,1069.6106,EF,363.15,129.49,29778.0,40.0,0,0.8
"Thursday, January 01, 2015",Region 1,Facility 2,1072.77811,EF,4064.7,168.86,0.0,0.0,0,0.8
"Tuesday, March 01, 2022",Region 1,Facility 10,1079.28372,EF,737.49,10.32,15377.0,40.0,0,0.8
"Friday, August 01, 2025",Region 2,Facility 18,1081.24376,EF,1746.0,85.37,69490.0,,0,1.2
"Saturday, January 01, 2022",Region 1,Facility 14,1083.529,EF,3965.0,156.74,52734.0,40.0,0,0.8
"Saturday, January 01, 2022",Region 2,Facility 36,1088.0,EF,3011.46,121.85,271810.0,,0,1.2
"Thursday, February 01, 2024",Region 1,Facility 14,1089.156,EF,4800.0,146.45,56715.0,40.0,0,0.8
"Sunday, January 01, 2023",Region 1,Facility 14,1090.131,EF,5220.0,158.44,68514.0,40.0,0,0.8
"Tuesday, November 01, 2022",Region 1,Facility 19,1091.6777,EF,3779.12,54.36,235109.6,40.0,0,0.8
"Wednesday, November 01, 2023",Region 1,Facility 17,1093.92103,EF,946.0,118.59,52669.0,40.0,0,0.8
"Wednesday, November 01, 2023",Region 2,Facility 18,1095.9154,EF,1488.0,163.77,166000.0,,0,1.2
"Sunday, December 01, 2024",Region 1,Facility 19,1099.65487,EF,4364.21,68.25,268438.8,40.0,0,0.8
"Sunday, May 01, 2022",Region 1,Facility 19,1101.5051,EF,4096.35,68.43,168262.8,40.0,0,0.8
"Tuesday, April 01, 2025",Region 1,Facility 20,1104.00408,EF,6659.13,57.32,94164.0,40.0,0,0.8
"Tuesday, November 01, 2022",Region 1,Facility 10,1106.0747,EF,906.81,11.24,9710.0,40.0,0,0.8
"Saturday, June 01, 2024",Region 2,Facility 18,1108.685,EF,999.0,90.76,182884.0,,0,1.2
"Tuesday, November 01, 2022",Region 1,Facility 20,1129.21578,EF,2743.33,73.79,41045.25,40.0,0,0.8
"Thursday, February 01, 2024",Region 1,Facility 17,1131.83119,EF,1051.97,158.76,48688.0,40.0,0,0.8
"Monday, July 01, 2024",Region 2,Facility 18,1133.311,EF,904.0,91.58,161061.0,,0,1.2
"Friday, March 01, 2024",Region 1,Facility 17,1137.41308,EF,890.4,148.32,41117.0,40.0,0,0.8
"Thursday, June 01, 2023",Region 2,Facility 18,1145.135,EF,1929.0,101.0,109000.0,,0,1.2
"Friday, August 01, 2025",Region 1,Facility 17,1146.42608,EF,377.0,138.31,21534.89,40.0,0,0.8
"Wednesday, February 01, 2023",Region 1,Facility 10,1149.26227,EF,812.52,12.65,16500.0,40.0,0,0.8
"Tuesday, October 01, 2024",Region 2,Facility 18,1150.417,EF,2051.7,106.76,221835.0,,0,1.2
"Saturday, June 01, 2024",Region 1,Facility 17,1164.57069,EF,736.66,143.87,26504.0,40.0,0,0.8
"Friday, November 01, 2024",Region 1,Facility 19,1165.22125,EF,4580.23,75.5,321780.0,40.0,0,0.8
"Sunday, October 01, 2023",Region 2,Facility 18,1165.729,EF,1778.0,116.15,109000.0,,0,1.2
"Wednesday, May 01, 2024",Region 2,Facility 18,1165.879,EF,989.0,111.82,98038.0,,0,1.2
"Monday, May 01, 2023",Region 2,Facility 18,1171.078,EF,2014.61,116.36,109000.0,,0,1.2
"Monday, January 01, 2024",Region 1,Facility 14,1171.28,EF,3311.0,169.85,31382.0,40.0,0,0.8
"Tuesday, October 01, 2024",Region 1,Facility 20,1171.74425,EF,10759.61,61.56,137449.0,40.0,0,0.8
"Tuesday, July 01, 2025",Region 2,Facility 18,1183.768,EF,1924.0,93.5,210290.0,,0,1.2
"Friday, September 01, 2023",Region 1,Facility 19,1189.49464,EF,4046.28,70.76,196701.0,40.0,0,0.8
"Saturday, October 01, 2022",Region 2,Facility 18,1190.15,EF,2686.91,108.62,106140.0,,0,1.2
"Monday, April 01, 2024",Region 1,Facility 19,1194.08648,EF,4487.66,81.32,220951.4,40.0,0,0.8
"Sunday, June 01, 2025",Region 1,Facility 19,1196.18624,EF,4951.74,77.06,280420.0,40.0,0,0.8
"Thursday, February 01, 2024",Region 1,Facility 20,1201.33502,EF,3791.34,120.68,40356.0,40.0,0,0.8
"Tuesday, August 01, 2023",Region 1,Facility 19,1203.2272,EF,4398.0,69.25,213988.8,40.0,0,0.8
"Tuesday, April 01, 2025",Region 1,Facility 19,1203.33517,EF,5143.18,74.13,274792.0,40.0,0,0.8
"Thursday, June 01, 2023",Region 1,Facility 19,1203.45333,EF,4041.91,82.36,215720.0,40.0,0,0.8
"Friday, November 01, 2024",Region 1,Facility 20,1207.63043,EF,10339.45,80.51,121152.0,40.0,0,0.8
"Wednesday, May 01, 2024",Region 1,Facility 17,1216.41367,EF,901.72,158.44,35425.0,40.0,0,0.8
"Saturday, July 01, 2023",Region 1,Facility 19,1217.68254,EF,4167.28,80.02,201032.0,40.0,0,0.8
"Thursday, May 01, 2025",Region 1,Facility 19,1226.99547,EF,5199.67,82.76,330160.0,40.0,0,0.8
"Thursday, August 01, 2024",Region 1,Facility 19,1228.15591,EF,4286.0,82.02,247957.0,40.0,0,0.8
"Monday, April 01, 2024",Region 1,Facility 21,1229.553,EF,7562.72,67.77,141810.0,,0,0.8
"Sunday, June 01, 2025",Region 2,Facility 16,1233.644,EF,5735.0,153.08,29470.0,,0,1.2
"Wednesday, June 01, 2022",Region 2,Facility 18,1238.863,EF,2565.43,106.02,160633.0,,0,1.2
"Friday, July 01, 2022",Region 2,Facility 18,1238.863,EF,2435.03,106.02,124130.0,,0,1.2
"Tuesday, July 01, 2025",Region 1,Facility 19,1238.9538,EF,5219.42,77.97,272313.0,40.0,0,0.8
"Sunday, May 01, 2022",Region 2,Facility 18,1244.395,EF,2648.97,107.49,115913.0,,0,1.2
"Monday, August 01, 2022",Region 2,Facility 18,1247.414,EF,2493.75,105.33,133634.0,,0,1.2
"Tuesday, February 01, 2022",Region 4,Facility 22,1255.93,EF,679.37,91.87,73736.0,40.0,0,1.0
"Saturday, June 01, 2024",Region 1,Facility 20,1258.47525,EF,6899.52,74.7,120106.0,40.0,0,0.8
"Thursday, May 01, 2025",Region 1,Facility 17,1261.88759,EF,872.62,121.57,27587.0,40.0,0,0.8
"Thursday, May 01, 2025",Region 2,Facility 16,1263.056,EF,5124.7,165.2,25367.0,,0,1.2
"Wednesday, February 01, 2023",Region 1,Facility 19,1263.50098,EF,5774.22,79.96,296258.0,40.0,0,0.8
